SourceV	Current	Voltage
20530.50833	4.8708E-4	10
20519.13409	4.8735E-4	10
20509.45486	4.8758E-4	10
20505.66982	4.8767E-4	10
20512.82051	4.875E-4	10
20507.77245	4.8762E-4	10
20496.00328	4.879E-4	10
20489.70392	4.8805E-4	10
20485.08686	4.8816E-4	10
20476.27823	4.8837E-4	10
20474.18206	4.8842E-4	10
20478.79421	4.8831E-4	10
20480.89133	4.8826E-4	10
20482.98888	4.8821E-4	10
20482.98888	4.8821E-4	10
20467.47718	4.8858E-4	10
20467.89611	4.8857E-4	10
20457.42809	4.8882E-4	10
20447.80697	4.8905E-4	10
20436.10651	4.8933E-4	10
20442.37295	4.8918E-4	10
20446.97078	4.8907E-4	10
20444.04465	4.8914E-4	10
20429.00919	4.895E-4	10
20419.83174	4.8972E-4	10
20416.49653	4.898E-4	10
20421.08273	4.8969E-4	10
20416.0797	4.8981E-4	10
20406.91386	4.9003E-4	10
20401.91778	4.9015E-4	10
20397.75625	4.9025E-4	10
20389.02255	4.9046E-4	10
20386.11298	4.9053E-4	10
20373.65279	4.9083E-4	10
20370.74761	4.909E-4	10
20368.67298	4.9095E-4	10
20371.99259	4.9087E-4	10
20357.4773	4.9122E-4	10
20350.43448	4.9139E-4	10
20342.98269	4.9157E-4	10
20340.08624	4.9164E-4	10
20341.74125	4.916E-4	10
20337.19062	4.9171E-4	10
20335.53635	4.9175E-4	10
20355.40538	4.9127E-4	10
20371.99259	4.9087E-4	10
20370.74761	4.909E-4	10
20369.91771	4.9092E-4	10
20362.03702	4.9111E-4	10
20357.06288	4.9123E-4	10
20350.84863	4.9138E-4	10
20344.63817	4.9153E-4	10
20329.74852	4.9189E-4	10
20311.9922	4.9232E-4	10
20300.03451	4.9261E-4	10
20298.79831	4.9264E-4	10
20288.50251	4.9289E-4	10
20280.68468	4.9308E-4	10
20276.57245	4.9318E-4	10
20270.81813	4.9332E-4	10
20263.83513	4.9349E-4	10
20263.01392	4.9351E-4	10
20270.81813	4.9332E-4	10
20273.69488	4.9325E-4	10
20273.28387	4.9326E-4	10
20270.81813	4.9332E-4	10
20269.58549	4.9335E-4	10
20271.22905	4.9331E-4	10
20271.22905	4.9331E-4	10
20267.9422	4.9339E-4	10
20271.22905	4.9331E-4	10
20265.88846	4.9344E-4	10
20261.3717	4.9355E-4	10
20263.01392	4.9351E-4	10
20263.42452	4.935E-4	10
20263.01392	4.9351E-4	10
20260.55068	4.9357E-4	10
20250.29363	4.9382E-4	10
20242.50521	4.9401E-4	10
20248.24347	4.9387E-4	10
20254.3952	4.9372E-4	10
20250.29363	4.9382E-4	10
20239.22767	4.9409E-4	10
20228.1738	4.9436E-4	10
20212.2284	4.9475E-4	10
20201.20399	4.9502E-4	10
20202.83648	4.9498E-4	10
20201.61209	4.9501E-4	10
20217.54074	4.9462E-4	10
20228.1738	4.9436E-4	10
20228.58299	4.9435E-4	10
20225.30995	4.9443E-4	10
20228.1738	4.9436E-4	10
20222.85587	4.9449E-4	10
20212.2284	4.9475E-4	10
20202.42833	4.9499E-4	10
20190.59926	4.9528E-4	10
20181.22742	4.9551E-4	10
20179.59843	4.9555E-4	10
20172.2712	4.9573E-4	10
20166.57592	4.9587E-4	10
20167.38933	4.9585E-4	10
20161.69681	4.9599E-4	10
20158.44538	4.9607E-4	10
20153.57021	4.9619E-4	10
20155.60124	4.9614E-4	10
20155.195	4.9615E-4	10
20138.14769	4.9657E-4	10
20140.17562	4.9652E-4	10
20140.98691	4.965E-4	10
20133.28233	4.9669E-4	10
20135.71472	4.9663E-4	10
20129.22965	4.9679E-4	10
20126.79883	4.9685E-4	10
20125.58364	4.9688E-4	10
20133.68769	4.9668E-4	10
20134.09306	4.9667E-4	10
20136.93113	4.966E-4	10
20134.49845	4.9666E-4	10
20128.41931	4.9681E-4	10
20119.50989	4.9703E-4	10
20112.63073	4.972E-4	10
20098.88652	4.9754E-4	10
20093.2326	4.9768E-4	10
20083.14422	4.9793E-4	10
20075.48382	4.9812E-4	10
20077.90226	4.9806E-4	10
20070.64868	4.9824E-4	10
20068.23199	4.983E-4	10
20069.44026	4.9827E-4	10
20075.48382	4.9812E-4	10
20100.09849	4.9751E-4	10
20103.73527	4.9742E-4	10
20099.2905	4.9753E-4	10
20090.40683	4.9775E-4	10
20089.59961	4.9777E-4	10
20080.72451	4.9799E-4	10
20077.90226	4.9806E-4	10
20077.90226	4.9806E-4	10
20080.32129	4.98E-4	10
20079.1117	4.9803E-4	10
20073.06596	4.9818E-4	10
20064.20546	4.984E-4	10
20060.18054	4.985E-4	10
20057.76637	4.9856E-4	10
20034.0579	4.9915E-4	10
20027.23704	4.9932E-4	10
20018.41694	4.9954E-4	10
20019.61923	4.9951E-4	10
20030.04507	4.9925E-4	10
20040.8834	4.9898E-4	10
20040.08016	4.99E-4	10
20042.08839	4.9895E-4	10
20042.49008	4.9894E-4	10
20038.87542	4.9903E-4	10
20026.83596	4.9933E-4	10
20018.81769	4.9953E-4	10
20024.83079	4.9938E-4	10
20027.23704	4.9932E-4	10
20020.42083	4.9949E-4	10
20021.2225	4.9947E-4	10
20012.8082	4.9968E-4	10
20010.005	4.9975E-4	10
20004.0008	4.999E-4	10
19998.40013	5.0004E-4	10
19996.40065	5.0009E-4	10
19996.40065	5.0009E-4	10
19993.60205	5.0016E-4	10
19993.60205	5.0016E-4	10
20009.60461	4.9976E-4	10
20019.21845	4.9952E-4	10
20023.22694	4.9942E-4	10
20005.20135	4.9987E-4	10
20012.0072	4.997E-4	10
20032.85388	4.9918E-4	10
20068.63473	4.9829E-4	10
20084.35429	4.979E-4	10
20062.99781	4.9843E-4	10
20030.04507	4.9925E-4	10
20013.60925	4.9966E-4	10
20008.0032	4.998E-4	10
19992.80259	5.0018E-4	10
19980.81841	5.0048E-4	10
19960.07984	5.01E-4	10
19952.11492	5.012E-4	10
19954.50373	5.0114E-4	10
19940.57708	5.0149E-4	10
19937.39657	5.0157E-4	10
19928.25827	5.018E-4	10
19920.71555	5.0199E-4	10
19919.12834	5.0203E-4	10
19910.40319	5.0225E-4	10
19913.97164	5.0216E-4	10
19927.46403	5.0182E-4	10
19933.42237	5.0167E-4	10
19936.60161	5.0159E-4	10
19934.21708	5.0165E-4	10
19936.20415	5.016E-4	10
19938.58915	5.0154E-4	10
19940.17946	5.015E-4	10
19948.93074	5.0128E-4	10
19950.12469	5.0125E-4	10
19956.89311	5.0108E-4	10
19942.16771	5.0145E-4	10
19934.61446	5.0164E-4	10
19935.8067	5.0161E-4	10
19952.51302	5.0119E-4	10
19960.47825	5.0099E-4	10
19956.49484	5.0109E-4	10
19940.57708	5.0149E-4	10
19918.33483	5.0205E-4	10
19931.43586	5.0172E-4	10
19944.55414	5.0139E-4	10
19931.03861	5.0173E-4	10
19941.77003	5.0146E-4	10
19934.61446	5.0164E-4	10
19929.05257	5.0178E-4	10
19929.84694	5.0176E-4	10
19928.25827	5.018E-4	10
19929.44975	5.0177E-4	10
19926.27279	5.0185E-4	10
19911.19607	5.0223E-4	10
19900.49751	5.025E-4	10
19890.99734	5.0274E-4	10
19880.71571	5.03E-4	10
19873.20893	5.0319E-4	10
19874.78883	5.0315E-4	10
19866.49714	5.0336E-4	10
19863.34022	5.0344E-4	10
19873.60388	5.0318E-4	10
19877.94939	5.0307E-4	10
19868.86549	5.033E-4	10
19866.89182	5.0335E-4	10
19866.49714	5.0336E-4	10
19855.84655	5.0363E-4	10
19843.23842	5.0395E-4	10
19840.08888	5.0403E-4	10
19833.39944	5.042E-4	10
19835.36646	5.0415E-4	10
19834.97302	5.0416E-4	10
19840.48252	5.0402E-4	10
19841.26984	5.04E-4	10
19838.90807	5.0406E-4	10
19834.97302	5.0416E-4	10
19830.64628	5.0427E-4	10
19827.10762	5.0436E-4	10
19825.53529	5.044E-4	10
19828.6802	5.0432E-4	10
19835.75991	5.0414E-4	10
19835.75991	5.0414E-4	10
19830.25303	5.0428E-4	10
19827.89388	5.0434E-4	10
19822.78431	5.0447E-4	10
19822.78431	5.0447E-4	10
19811.78801	5.0475E-4	10
19815.32121	5.0466E-4	10
19834.57961	5.0417E-4	10
19836.15337	5.0413E-4	10
19838.12093	5.0408E-4	10
19845.20738	5.039E-4	10
19844.81356	5.0391E-4	10
19840.87617	5.0401E-4	10
19833.00609	5.0421E-4	10
19826.32142	5.0438E-4	10
19815.32121	5.0466E-4	10
19807.86372	5.0485E-4	10
19806.29444	5.0489E-4	10
19810.61056	5.0478E-4	10
19809.43325	5.0481E-4	10
19797.66784	5.0511E-4	10
19806.29444	5.0489E-4	10
19823.96321	5.0444E-4	10
19815.32121	5.0466E-4	10
19817.28464	5.0461E-4	10
19815.32121	5.0466E-4	10
19810.21811	5.0479E-4	10
19797.66784	5.0511E-4	10
19785.91639	5.0541E-4	10
19777.69867	5.0562E-4	10
19773.00589	5.0574E-4	10
19772.22398	5.0576E-4	10
19765.18955	5.0594E-4	10
19769.48777	5.0583E-4	10
19767.92457	5.0587E-4	10
19761.67421	5.0603E-4	10
19760.89319	5.0605E-4	10
19772.61493	5.0575E-4	10
19782.00233	5.0551E-4	10
19787.0909	5.0538E-4	10
19778.08983	5.0561E-4	10
19772.61493	5.0575E-4	10
19764.40825	5.0596E-4	10
19767.14306	5.0589E-4	10
19759.72178	5.0608E-4	10
19758.94092	5.061E-4	10
19757.76974	5.0613E-4	10
19752.69624	5.0626E-4	10
19752.69624	5.0626E-4	10
19753.47661	5.0624E-4	10
19743.33662	5.065E-4	10
19755.03753	5.062E-4	10
19757.76974	5.0613E-4	10
19752.30608	5.0627E-4	10
19748.79532	5.0636E-4	10
19746.0656	5.0643E-4	10
19747.23539	5.064E-4	10
19747.62535	5.0639E-4	10
19744.50609	5.0647E-4	10
19742.94683	5.0651E-4	10
19745.28581	5.0645E-4	10
19756.98903	5.0615E-4	10
19774.5699	5.057E-4	10
19763.62702	5.0598E-4	10
19769.48777	5.0583E-4	10
19760.50271	5.0606E-4	10
19767.92457	5.0587E-4	10
19772.22398	5.0576E-4	10
19780.82842	5.0554E-4	10
19775.74307	5.0567E-4	10
19782.39367	5.055E-4	10
19769.87861	5.0582E-4	10
19815.32121	5.0466E-4	10
19797.66784	5.0511E-4	10
19795.31643	5.0517E-4	10
19771.44213	5.0578E-4	10
19761.67421	5.0603E-4	10
19753.86682	5.0623E-4	10
19748.79532	5.0636E-4	10
19746.84544	5.0641E-4	10
19733.98587	5.0674E-4	10
19730.09234	5.0684E-4	10
19747.23539	5.064E-4	10
19746.0656	5.0643E-4	10
19742.55706	5.0652E-4	10
19734.76476	5.0672E-4	10
19731.26024	5.0681E-4	10
19719.58747	5.0711E-4	10
19703.26877	5.0753E-4	10
19691.24134	5.0784E-4	10
19680.77778	5.0811E-4	10
19678.45406	5.0817E-4	10
19666.07013	5.0849E-4	10
19664.90994	5.0852E-4	10
19669.55153	5.084E-4	10
19685.03937	5.08E-4	10
19720.36522	5.0709E-4	10
19767.92457	5.0587E-4	10
19758.94092	5.061E-4	10
19753.86682	5.0623E-4	10
19758.94092	5.061E-4	10
19739.4394	5.066E-4	10
19723.86588	5.07E-4	10
19707.9285	5.0741E-4	10
19703.657	5.0752E-4	10
19708.70533	5.0739E-4	10
19701.71602	5.0757E-4	10
19702.49236	5.0755E-4	10
19693.18025	5.0779E-4	10
19691.62909	5.0783E-4	10
19700.16351	5.0761E-4	10
19698.22322	5.0766E-4	10
19688.13987	5.0792E-4	10
19680.00315	5.0813E-4	10
19668.00409	5.0844E-4	10
19658.33808	5.0869E-4	10
19662.97658	5.0857E-4	10
19654.47434	5.0879E-4	10
19650.61212	5.0889E-4	10
19651.38444	5.0887E-4	10
19662.97658	5.0857E-4	10
19666.84367	5.0847E-4	10
19673.03417	5.0831E-4	10
19676.90522	5.0821E-4	10
19668.77778	5.0842E-4	10
19666.07013	5.0849E-4	10
19666.07013	5.0849E-4	10
19659.11101	5.0867E-4	10
19666.07013	5.0849E-4	10
19661.04361	5.0862E-4	10
19654.08805	5.088E-4	10
19644.82163	5.0904E-4	10
19645.20755	5.0903E-4	10
19644.43571	5.0905E-4	10
19645.20755	5.0903E-4	10
19644.04982	5.0906E-4	10
19644.43571	5.0905E-4	10
19631.32374	5.0939E-4	10
19645.97945	5.0901E-4	10
19657.95164	5.087E-4	10
19658.72454	5.0868E-4	10
19654.08805	5.088E-4	10
19645.97945	5.0901E-4	10
19639.03454	5.0919E-4	10
19630.16764	5.0942E-4	10
19621.69375	5.0964E-4	10
19619.76888	5.0969E-4	10
19612.45783	5.0988E-4	10
19614.766	5.0982E-4	10
19618.22926	5.0973E-4	10
19611.68857	5.099E-4	10
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
